school,sex,age,address,taille_famille,parents_cohabitation,niveau_edu_mere,niveau_edu_pere,emploi_mere,emploi_pere,raison_choix_ecole,tuteur,traveltime,studytime,failures,soutien_edu_sup,soutien_fam_sup,cours_payant_sup,activities,frequente_maternelle,etu_superieur,internet,romantic,qualite_relation_fam,freetime,sorties_amis,conso_alcool_workday,conso_alcool_weekend,health,absences,G1,G2,G3,matiere
GP,M,16,U,GT3,True,college,primaire,at_home,other,course,mother,4,1,0,False,False,False,False,True,True,False,False,3,2,1,1,1,2,4,9,9,11,Portugais
GP,F,16,U,GT3,False,college,college,other,other,home,mother,1,1,1,False,False,False,False,True,True,False,False,5,3,4,1,1,5,12,13,11,11,Portugais
GP,M,15,R,GT3,True,lycee,universite,at_home,teacher,course,mother,4,2,0,False,True,False,False,True,True,False,True,5,3,3,1,1,5,2,12,11,11,Portugais
GP,F,15,U,GT3,True,universite,universite,services,at_home,course,mother,1,3,0,False,True,False,True,True,True,True,True,4,3,3,1,1,5,4,13,14,15,Portugais
GP,M,17,R,GT3,True,lycee,universite,at_home,other,course,mother,3,2,0,False,False,False,False,True,True,False,False,5,4,5,2,4,5,2,10,9,10,Portugais
GP,F,16,R,GT3,True,primaire,primaire,at_home,other,course,mother,4,2,0,False,True,False,False,True,True,False,False,5,1,3,1,1,3,0,14,13,13,Portugais
GP,M,18,U,LE3,True,lycee,primaire,services,services,course,mother,2,1,0,False,False,False,True,True,True,True,True,3,3,4,4,5,4,2,11,11,12,Portugais
GP,F,18,U,GT3,False,lycee,college,other,services,course,other,1,3,0,False,True,False,True,False,True,True,True,4,3,3,5,1,5,10,12,11,11,Portugais
GP,F,16,R,GT3,True,primaire,primaire,other,services,reputation,mother,2,1,0,False,True,False,True,True,True,False,True,3,3,3,1,2,1,8,12,11,11,Portugais
GP,F,16,U,GT3,False,lycee,lycee,other,other,course,other,2,1,0,False,True,False,True,False,True,True,True,4,3,2,1,1,5,4,9,9,10,Portugais
GP,M,16,U,LE3,True,primaire,primaire,services,other,course,mother,1,2,2,False,False,False,False,True,True,False,True,4,4,4,1,3,5,0,10,10,10,Portugais
GP,F,15,U,GT3,True,universite,universite,teacher,teacher,course,mother,2,1,0,False,False,False,True,True,True,True,False,4,3,2,1,1,5,6,13,14,14,Portugais
GP,F,15,R,GT3,True,primaire,primaire,other,other,course,mother,3,1,1,False,False,False,True,True,True,True,True,5,5,5,1,1,1,2,8,9,9,Portugais
GP,M,15,U,GT3,True,universite,lycee,teacher,services,course,father,2,4,0,True,True,False,False,True,True,True,False,2,2,2,1,1,3,6,9,11,11,Portugais
GP,F,15,U,GT3,False,lycee,lycee,services,services,home,mother,1,2,0,False,False,False,False,False,True,False,True,1,3,2,2,3,1,24,9,8,9,Portugais
GP,M,16,U,GT3,True,universite,universite,services,services,course,mother,1,3,0,False,True,False,True,True,True,True,False,5,3,3,1,3,5,0,15,13,13,Portugais
GP,M,16,U,LE3,True,college,college,services,services,reputation,father,2,1,0,False,True,False,True,True,True,True,False,2,3,3,2,2,2,4,12,11,11,Portugais
GP,F,15,U,GT3,True,universite,universite,teacher,services,course,mother,1,3,0,False,True,False,True,True,True,True,False,4,2,2,1,1,5,2,13,13,13,Portugais
GP,F,16,U,LE3,True,primaire,primaire,at_home,at_home,course,mother,1,1,0,False,False,False,False,True,True,True,False,3,4,4,3,3,1,4,10,11,11,Portugais
GP,M,17,U,GT3,True,college,primaire,other,other,home,mother,1,1,0,False,True,False,False,True,True,True,False,5,4,5,1,2,5,22,9,7,6,Portugais
GP,F,15,U,GT3,True,primaire,primaire,other,services,course,father,1,2,0,False,True,False,False,True,True,True,False,4,4,2,1,2,5,0,12,12,12,Portugais
GP,F,15,U,LE3,False,college,primaire,at_home,other,home,mother,2,1,0,False,True,False,True,True,False,True,True,4,4,2,1,1,5,0,11,10,10,Portugais
GP,F,15,U,GT3,True,lycee,college,health,services,home,father,1,2,1,False,True,False,False,True,True,True,False,3,3,2,1,1,3,2,11,11,11,Portugais
GP,F,15,U,GT3,True,primaire,college,at_home,other,course,mother,1,2,0,False,True,False,False,False,True,True,False,4,3,2,1,1,5,6,13,12,13,Portugais
GP,F,15,U,GT3,True,primaire,college,at_home,services,course,father,1,2,0,False,False,False,False,False,True,False,True,2,3,4,2,4,1,6,11,11,11,Portugais
GP,M,16,U,GT3,True,universite,universite,teacher,teacher,course,mother,1,1,0,False,True,False,False,True,False,True,True,3,3,2,2,1,5,16,9,9,8,Portugais
GP,M,15,U,LE3,False,college,primaire,services,other,course,mother,4,1,0,False,False,False,False,True,True,True,False,4,5,5,2,5,5,0,12,11,11,Portugais
GP,M,18,U,LE3,True,primaire,primaire,other,other,course,mother,1,1,2,False,False,False,False,True,False,True,True,2,3,5,2,5,4,0,11,9,0,Portugais
GP,M,16,U,LE3,True,college,primaire,at_home,other,course,mother,1,1,1,False,False,False,True,True,True,False,True,4,4,4,3,5,5,6,9,10,10,Portugais
GP,F,15,R,GT3,True,lycee,lycee,services,services,reputation,other,2,3,0,False,True,True,True,True,True,True,True,4,2,1,2,3,3,2,13,13,13,Portugais
GP,M,19,U,GT3,True,lycee,college,services,at_home,home,mother,1,1,0,False,True,False,False,True,False,True,True,4,5,4,1,1,4,6,11,9,11,Portugais
GP,F,17,U,GT3,True,universite,universite,other,teacher,course,mother,1,1,0,True,True,False,False,True,True,False,True,4,2,1,1,1,4,0,13,13,13,Portugais
GP,M,15,R,GT3,True,college,lycee,at_home,services,course,mother,1,2,0,True,False,True,True,True,True,False,False,4,4,4,1,1,1,0,7,8,8,Portugais
GP,M,17,R,LE3,True,primaire,college,other,other,reputation,mother,1,1,3,False,False,False,False,True,True,False,False,2,2,2,3,3,5,14,9,8,10,Portugais
GP,F,18,R,GT3,True,primaire,primaire,at_home,other,course,mother,3,1,3,False,True,False,True,False,True,False,False,5,2,5,1,5,4,6,11,10,11,Portugais
GP,M,16,R,GT3,True,college,college,at_home,other,course,mother,3,1,0,False,False,False,False,False,True,False,False,4,2,2,1,2,3,4,12,10,11,Portugais
GP,M,16,U,GT3,True,lycee,lycee,other,services,course,father,1,2,1,False,True,False,False,True,True,True,True,4,5,5,4,4,5,0,10,10,1,Portugais
GP,M,16,U,LE3,True,primaire,college,health,services,course,mother,2,1,2,False,False,False,False,False,True,True,False,4,4,5,3,5,5,0,9,8,10,Portugais
GP,M,17,R,LE3,True,college,primaire,at_home,other,course,mother,2,1,1,False,False,True,True,True,False,True,True,3,3,2,2,2,5,8,8,8,9,Portugais
GP,M,17,R,GT3,True,lycee,college,other,other,course,mother,2,2,2,True,True,False,False,True,True,True,True,4,4,4,1,4,3,4,7,6,8,Portugais
GP,M,15,U,LE3,True,primaire,college,other,other,course,mother,2,1,0,False,False,False,True,True,True,False,False,4,4,4,2,4,5,2,8,9,10,Portugais
GP,M,16,U,GT3,True,primaire,lycee,at_home,services,course,father,1,1,1,False,False,False,False,True,False,True,False,5,3,3,1,4,2,2,9,8,8,Portugais
GP,M,17,R,LE3,True,primaire,primaire,other,services,course,mother,4,2,0,False,False,False,True,True,False,False,True,5,3,5,1,5,5,0,8,8,8,Portugais
GP,M,17,U,GT3,True,lycee,college,services,services,course,mother,2,1,3,False,True,False,True,False,False,False,False,4,5,2,1,1,2,10,8,7,8,Portugais
GP,M,16,U,GT3,True,college,college,other,other,course,father,1,2,0,False,False,False,False,True,False,True,False,4,3,5,2,4,4,0,9,10,11,Portugais
GP,F,16,U,GT3,True,universite,college,health,services,home,father,1,2,0,False,False,False,False,True,True,True,True,4,2,3,1,1,3,0,17,17,18,Portugais
GP,F,16,U,GT3,True,college,college,other,other,home,mother,1,2,0,False,True,False,False,False,True,True,False,5,1,5,1,1,4,0,12,12,13,Portugais
GP,F,16,U,GT3,True,universite,universite,health,health,reputation,mother,1,2,0,False,True,False,False,True,True,True,True,4,4,2,1,1,3,0,16,16,17,Portugais
GP,M,16,U,GT3,True,lycee,universite,other,other,course,father,3,1,1,False,True,False,True,False,True,True,False,3,4,5,2,4,2,4,9,9,10,Portugais
GP,M,16,U,GT3,True,primaire,aucun,other,other,reputation,mother,2,2,0,False,True,False,True,True,True,True,True,4,3,2,1,1,3,0,16,17,18,Portugais
GP,M,17,U,LE3,True,universite,universite,teacher,other,reputation,mother,1,2,0,False,True,False,True,True,True,True,False,4,4,4,1,3,5,0,11,9,10,Portugais
GP,F,16,U,GT3,True,primaire,lycee,at_home,services,home,mother,1,2,0,False,False,False,True,False,True,True,True,4,3,5,1,1,3,0,14,13,13,Portugais
GP,F,16,U,LE3,True,lycee,lycee,other,other,reputation,mother,2,2,0,False,True,False,True,True,True,True,False,4,4,5,1,1,4,0,14,14,15,Portugais
GP,M,17,U,LE3,True,universite,lycee,teacher,other,course,mother,2,2,0,False,False,False,True,True,True,True,False,4,4,4,4,4,4,0,10,11,11,Portugais
GP,F,16,U,GT3,True,college,college,services,other,reputation,mother,2,2,0,False,False,False,True,False,True,True,False,3,4,4,1,4,5,0,13,12,14,Portugais
GP,M,17,U,GT3,True,lycee,lycee,other,other,reputation,father,1,2,0,False,False,False,True,False,True,True,False,4,3,4,1,4,4,4,11,9,10,Portugais
GP,M,16,R,GT3,True,universite,college,teacher,services,other,mother,1,1,0,False,True,False,True,True,True,True,True,4,3,3,3,4,3,8,10,9,11,Portugais
GP,M,17,U,GT3,True,universite,lycee,other,other,course,mother,1,2,0,False,True,True,True,True,True,True,True,5,2,3,1,1,2,4,11,11,13,Portugais
GP,M,16,U,GT3,True,universite,lycee,teacher,other,home,mother,1,2,0,False,True,True,True,True,True,True,False,3,4,3,2,3,3,4,11,10,11,Portugais
GP,M,16,U,GT3,True,lycee,lycee,services,other,home,mother,1,2,0,False,False,False,True,True,True,True,True,4,2,3,1,2,3,0,11,12,13,Portugais
GP,F,17,U,GT3,True,college,universite,services,services,reputation,father,1,2,0,False,True,False,True,True,True,False,False,5,4,2,2,3,5,0,17,18,17,Portugais
GP,F,17,U,LE3,True,lycee,lycee,other,other,reputation,mother,1,2,0,False,True,False,True,True,True,True,True,5,3,3,2,3,1,32,14,13,14,Portugais
GP,F,16,U,GT3,True,lycee,college,other,other,reputation,mother,1,2,0,False,True,False,False,True,True,True,False,1,2,2,1,2,1,8,14,15,16,Portugais
GP,M,17,U,GT3,True,lycee,lycee,services,services,other,mother,1,2,0,False,True,False,True,True,True,True,True,4,3,4,2,3,4,6,11,13,14,Portugais
GP,M,16,U,GT3,True,primaire,college,services,services,other,mother,1,1,0,False,True,False,True,True,True,True,True,3,3,3,1,2,3,0,10,9,11,Portugais
GP,M,16,U,LE3,True,college,primaire,other,other,course,mother,1,2,0,False,False,False,True,True,True,True,True,4,2,3,1,2,5,0,13,14,16,Portugais
GP,F,17,U,GT3,False,lycee,lycee,health,other,reputation,mother,1,2,0,False,True,False,False,False,True,True,True,3,3,3,1,3,3,10,12,13,14,Portugais
GP,M,17,R,GT3,True,primaire,college,at_home,other,home,mother,1,2,0,False,False,False,False,True,True,False,False,3,1,3,1,5,3,6,9,9,10,Portugais
GP,F,16,U,GT3,True,college,lycee,services,services,course,mother,1,2,0,False,False,False,False,True,True,True,False,4,3,3,1,1,2,6,12,12,13,Portugais
GP,F,17,U,GT3,True,primaire,primaire,at_home,services,course,mother,1,2,0,False,False,False,True,True,True,True,False,5,3,3,1,1,3,0,12,11,12,Portugais
GP,M,17,U,GT3,True,primaire,college,at_home,services,other,other,2,2,0,False,False,False,True,False,True,True,False,4,4,4,4,5,5,16,10,11,12,Portugais
GP,M,16,R,GT3,True,lycee,lycee,services,services,reputation,mother,1,1,0,False,True,False,True,True,True,True,False,4,3,2,3,4,5,0,11,10,10,Portugais
GP,M,16,U,GT3,True,college,lycee,other,other,home,father,2,1,0,False,False,False,False,True,True,True,False,5,3,3,1,1,3,0,13,12,12,Portugais
GP,F,17,U,LE3,True,college,universite,services,services,course,father,1,2,0,False,False,False,True,True,True,True,True,4,3,2,1,1,5,8,14,15,16,Portugais
GP,M,17,U,GT3,True,universite,universite,services,teacher,home,mother,1,1,0,False,False,False,False,True,True,True,False,5,2,3,1,2,5,4,13,13,14,Portugais
GP,M,16,R,LE3,True,lycee,lycee,teacher,other,home,father,3,1,0,False,True,False,True,True,True,True,False,3,3,4,3,5,3,16,10,11,12,Portugais
GP,F,17,U,GT3,True,universite,universite,services,teacher,home,mother,2,1,1,False,True,False,False,True,True,True,False,4,2,4,2,3,2,30,14,15,16,Portugais
GP,F,16,U,LE3,True,universite,universite,teacher,teacher,reputation,mother,1,2,0,False,True,False,False,True,True,True,False,4,5,2,1,2,3,0,11,10,11,Portugais
GP,F,16,U,GT3,True,universite,lycee,health,other,home,mother,1,2,0,False,True,False,True,True,True,True,False,4,3,5,1,5,2,2,14,14,15,Portugais
GP,F,16,U,GT3,True,college,lycee,other,other,reputation,mother,1,2,0,True,True,False,True,True,True,False,False,4,4,3,1,3,4,4,11,12,12,Portugais
GP,F,17,U,GT3,True,primaire,primaire,other,other,course,mother,1,2,0,False,True,False,False,False,True,False,False,4,4,4,1,3,1,0,14,15,15,Portugais
GP,F,17,R,GT3,True,college,college,other,other,reputation,mother,1,1,0,False,True,False,False,True,True,True,False,5,3,2,1,2,3,21,13,13,13,Portugais
GP,F,16,R,GT3,True,college,college,services,services,reputation,mother,2,4,0,False,True,False,True,False,True,True,False,5,3,5,1,1,5,6,13,13,13,Portugais
GP,F,17,U,GT3,True,lycee,universite,at_home,services,home,mother,1,3,1,False,True,True,False,True,True,True,True,4,4,3,3,4,5,14,8,9,8,Portugais
GP,F,16,U,GT3,False,lycee,primaire,services,other,course,mother,1,2,0,False,True,False,False,True,True,True,False,2,3,3,2,2,4,2,11,11,12,Portugais
GP,F,16,U,GT3,True,universite,lycee,teacher,other,other,mother,1,2,0,False,False,False,True,True,True,True,True,1,3,2,1,1,1,4,14,15,15,Portugais
GP,F,16,U,GT3,True,primaire,primaire,at_home,other,home,mother,2,1,0,False,True,False,False,True,True,False,False,4,3,2,1,4,5,2,12,13,13,Portugais
GP,F,17,R,GT3,True,universite,lycee,teacher,other,reputation,mother,2,3,0,False,True,False,True,True,True,True,True,4,4,2,1,1,4,0,11,12,12,Portugais
GP,F,19,U,GT3,True,lycee,lycee,other,other,reputation,other,1,4,0,False,True,False,True,True,True,True,False,4,3,3,1,2,3,4,12,12,12,Portugais
GP,M,17,U,LE3,True,universite,universite,services,other,home,mother,1,2,0,False,True,False,False,True,True,True,True,5,3,5,4,5,3,15,13,12,12,Portugais
GP,F,16,U,GT3,False,college,college,other,other,reputation,mother,1,2,0,True,True,False,False,True,True,True,False,3,3,4,1,1,4,0,13,13,13,Portugais
GP,M,18,U,GT3,True,college,college,services,other,home,mother,1,2,0,False,True,False,True,True,True,True,False,4,4,4,2,4,5,10,12,11,11,Portugais
GP,F,17,R,LE3,True,universite,universite,services,other,other,mother,1,1,0,False,True,False,False,True,True,False,False,5,2,1,1,2,3,6,12,11,11,Portugais
GP,F,17,U,LE3,True,lycee,college,other,other,reputation,mother,2,2,0,False,False,False,False,True,True,True,False,4,4,4,1,3,1,2,14,16,15,Portugais
GP,F,17,U,GT3,True,universite,lycee,other,other,reputation,mother,1,2,0,False,False,False,False,True,True,True,True,3,4,5,2,4,1,16,11,9,10,Portugais
GP,M,18,U,LE3,True,lycee,lycee,services,health,home,father,1,2,0,False,True,False,False,True,True,True,False,3,2,4,2,4,4,10,10,10,10,Portugais
GP,F,17,U,GT3,True,college,lycee,at_home,other,home,father,2,1,0,False,True,False,False,True,True,False,False,3,3,3,1,4,3,4,12,13,13,Portugais
GP,F,17,U,GT3,True,college,college,at_home,at_home,course,mother,1,3,0,False,True,False,True,True,True,True,False,4,3,3,1,1,4,0,12,12,13,Portugais
GP,F,17,R,GT3,True,college,primaire,at_home,services,reputation,mother,2,2,0,False,True,False,True,True,True,True,False,4,2,5,1,2,5,0,11,10,11,Portugais
GP,F,17,U,GT3,True,primaire,primaire,at_home,other,reputation,mother,1,3,0,False,True,False,True,True,True,False,True,4,3,4,1,1,5,12,12,12,12,Portugais
GP,F,16,U,GT3,True,college,lycee,services,teacher,other,mother,1,2,0,True,False,False,False,True,True,True,False,2,3,1,1,1,3,0,13,13,14,Portugais
GP,M,18,U,GT3,True,college,college,other,other,home,mother,2,2,3,False,True,True,False,True,True,True,False,3,3,3,5,5,4,9,10,9,10,Portugais
GP,F,16,U,GT3,True,universite,universite,teacher,services,home,mother,1,3,0,False,True,False,True,False,True,True,False,5,3,2,1,1,5,4,15,16,16,Portugais
GP,F,18,R,GT3,True,lycee,primaire,other,other,reputation,mother,1,2,0,False,False,False,True,True,True,True,True,5,3,3,1,1,4,4,8,8,8,Portugais
GP,F,17,U,GT3,True,lycee,college,other,other,course,mother,1,2,0,False,False,False,True,False,True,True,False,5,3,4,1,3,3,2,17,18,17,Portugais
GP,M,17,U,LE3,True,college,lycee,services,services,reputation,father,1,2,0,False,True,False,False,False,True,True,False,5,3,3,1,3,3,0,10,11,11,Portugais
GP,M,18,U,LE3,True,college,primaire,at_home,other,course,mother,4,2,0,True,True,False,True,True,True,True,True,4,3,2,4,5,3,2,9,10,11,Portugais
GP,F,17,U,GT3,False,college,primaire,other,other,course,mother,2,3,0,False,False,False,True,True,True,True,True,3,2,3,1,2,3,0,15,15,16,Portugais
GP,F,17,U,LE3,True,universite,lycee,health,other,reputation,father,1,2,0,False,False,False,True,True,True,True,True,3,2,3,1,2,3,0,14,12,12,Portugais
GP,M,17,R,GT3,True,college,college,other,other,course,father,2,2,0,False,True,False,True,True,True,True,False,4,5,2,1,1,1,0,12,13,13,Portugais
GP,M,17,U,GT3,True,universite,universite,teacher,teacher,reputation,mother,1,2,0,True,True,False,True,True,True,True,True,4,5,5,1,3,2,0,13,13,13,Portugais
GP,M,16,U,GT3,True,universite,universite,health,other,reputation,father,1,2,0,False,True,False,True,True,True,True,False,4,2,4,2,4,1,0,13,13,14,Portugais
GP,M,16,U,LE3,True,primaire,primaire,other,other,home,mother,2,2,0,False,True,False,False,True,True,True,False,3,4,2,1,1,5,2,9,9,9,Portugais
GP,M,16,U,GT3,True,lycee,college,at_home,other,reputation,mother,2,3,0,False,False,False,True,True,True,True,True,5,3,3,1,3,2,0,12,12,12,Portugais
GP,M,17,U,LE3,True,college,college,other,other,home,father,1,2,0,False,False,False,True,False,True,True,True,4,4,2,5,5,4,0,16,16,16,Portugais
GP,F,16,U,GT3,True,college,primaire,other,other,home,mother,1,1,0,False,False,False,False,True,True,True,True,4,5,2,1,1,5,4,9,10,10,Portugais
GP,F,16,U,GT3,False,universite,primaire,other,other,home,mother,1,2,0,False,False,False,True,True,True,True,True,5,3,3,1,2,5,0,14,13,13,Portugais
GP,F,18,U,LE3,False,college,universite,services,other,course,mother,2,2,1,False,True,False,False,True,True,True,False,4,3,3,1,1,3,18,10,10,10,Portugais
GP,F,18,U,LE3,True,college,college,at_home,services,course,mother,1,2,1,False,True,False,False,False,True,True,True,5,3,1,1,1,5,16,9,8,10,Portugais
GP,F,18,U,GT3,True,lycee,lycee,other,other,course,mother,2,1,1,False,False,False,False,True,False,True,False,4,1,1,1,1,3,14,8,7,7,Portugais
GP,M,18,U,GT3,True,college,college,other,at_home,course,other,1,1,1,False,True,False,True,False,False,True,True,4,4,3,2,2,1,26,7,8,8,Portugais
GP,M,17,U,GT3,True,universite,universite,teacher,teacher,course,mother,1,1,0,False,True,False,True,False,True,True,False,4,2,1,1,2,5,6,10,8,9,Portugais
GP,F,17,U,GT3,True,lycee,college,other,other,course,father,1,2,0,False,False,False,True,True,True,False,False,5,4,2,1,1,3,4,14,14,15,Portugais
GP,F,17,U,LE3,True,primaire,primaire,at_home,at_home,course,mother,1,3,0,False,True,False,True,True,True,True,True,4,3,2,1,2,4,10,11,10,10,Portugais
GP,F,16,U,GT3,True,primaire,college,other,other,course,mother,1,1,0,False,False,False,False,True,False,True,False,5,3,5,1,2,5,4,12,11,11,Portugais
GP,F,17,R,GT3,True,college,primaire,at_home,services,course,mother,3,2,0,False,False,False,True,True,True,False,False,2,1,1,1,1,3,2,13,13,13,Portugais
GP,F,17,R,LE3,False,primaire,universite,other,other,course,other,4,1,1,False,True,False,False,True,True,True,False,5,5,4,1,1,5,14,9,9,8,Portugais
GP,M,18,U,GT3,True,college,college,other,services,reputation,father,1,2,0,False,False,False,False,True,False,True,False,5,5,4,3,5,2,16,8,7,8,Portugais
GP,F,17,U,LE3,False,college,college,other,other,home,mother,1,1,1,False,True,False,False,False,False,True,False,3,1,2,1,1,1,8,11,9,10,Portugais
GP,F,17,R,LE3,True,primaire,primaire,at_home,other,course,mother,2,3,0,False,False,False,True,True,True,True,False,4,3,3,1,3,5,4,15,14,15,Portugais
GP,F,17,U,LE3,False,universite,college,teacher,other,course,mother,1,2,0,False,True,False,True,True,True,False,False,4,3,2,1,1,4,4,15,14,14,Portugais
GP,M,17,U,LE3,True,universite,lycee,health,other,course,mother,2,2,0,False,False,False,True,True,True,True,True,2,5,5,1,4,5,8,15,15,15,Portugais
GP,M,17,R,LE3,False,universite,universite,teacher,other,course,mother,2,2,0,False,True,False,False,True,True,True,False,3,3,3,2,3,4,0,12,12,12,Portugais
GP,M,16,U,LE3,True,universite,lycee,teacher,other,course,mother,1,1,0,False,False,False,True,False,True,True,False,5,4,5,1,1,3,7,14,14,15,Portugais
GP,M,16,U,GT3,True,universite,universite,services,services,course,mother,1,1,0,False,False,True,True,True,True,True,False,5,3,2,1,2,5,4,14,15,15,Portugais
GP,F,17,U,GT3,True,universite,universite,teacher,services,course,mother,1,2,0,False,True,True,False,True,True,True,True,5,3,1,1,4,5,2,11,11,12,Portugais
GP,M,17,R,GT3,True,primaire,primaire,other,other,home,father,2,3,0,False,False,False,False,False,True,True,True,4,3,3,1,1,1,2,13,14,15,Portugais
GP,F,17,U,GT3,True,lycee,lycee,services,other,home,mother,2,3,0,False,True,False,False,True,True,True,True,4,2,2,2,3,5,10,11,11,11,Portugais
GP,F,17,U,GT3,True,primaire,primaire,at_home,other,course,mother,1,2,0,True,False,False,False,False,True,False,True,4,3,2,1,1,4,10,10,9,10,Portugais
GP,F,18,U,GT3,True,college,primaire,other,other,course,other,2,3,0,False,True,False,False,False,True,True,True,4,4,4,1,1,3,10,12,10,11,Portugais
GP,M,16,U,GT3,True,college,primaire,other,other,course,mother,3,1,0,False,False,False,False,True,True,True,False,4,3,3,1,1,4,7,15,16,16,Portugais
GP,F,17,U,GT3,True,primaire,primaire,other,services,course,father,1,2,0,False,True,False,False,True,True,False,False,4,3,4,1,2,5,4,11,10,11,Portugais
GP,M,17,U,GT3,True,college,lycee,other,other,course,father,2,1,0,False,False,False,False,True,True,True,False,5,2,2,1,1,2,2,9,12,13,Portugais
GP,M,22,U,GT3,True,lycee,primaire,services,services,other,mother,1,1,3,False,False,False,False,False,False,True,True,5,4,5,5,5,1,12,7,8,5,Portugais
GP,M,18,R,LE3,True,lycee,lycee,other,services,course,mother,1,2,0,False,True,False,False,True,True,True,True,4,3,3,1,3,5,8,10,9,10,Portugais
GP,M,16,U,GT3,True,aucun,college,other,other,other,mother,1,1,0,False,False,False,False,False,True,True,False,4,3,2,2,4,5,0,11,12,11,Portugais
GP,M,18,U,GT3,True,lycee,college,services,other,course,mother,2,1,0,False,False,False,False,True,False,True,False,4,4,5,2,4,5,8,7,8,7,Portugais
GP,M,16,U,GT3,True,lycee,lycee,at_home,other,reputation,other,3,2,1,True,True,False,False,False,True,True,False,5,3,3,1,3,2,4,9,11,10,Portugais
GP,M,18,U,GT3,True,college,primaire,services,services,other,mother,1,1,2,False,False,False,False,False,False,True,False,3,2,5,2,5,5,4,7,8,6,Portugais
GP,M,16,R,GT3,True,college,primaire,other,other,course,mother,2,1,0,False,False,False,True,False,True,False,False,3,3,2,1,3,3,2,14,13,12,Portugais
GP,M,17,R,GT3,True,college,primaire,other,other,course,mother,1,1,0,False,False,False,False,False,True,True,False,4,4,2,2,4,5,0,12,12,13,Portugais
GP,M,17,U,LE3,True,primaire,primaire,health,other,course,mother,2,1,1,False,True,False,True,True,True,True,False,4,4,4,1,2,5,0,9,10,10,Portugais
GP,F,18,U,LE3,False,college,primaire,other,other,course,mother,1,2,0,False,True,False,False,False,True,True,True,4,3,4,1,3,5,2,12,12,13,Portugais
GP,F,17,U,LE3,True,universite,college,teacher,services,reputation,mother,1,4,0,False,True,False,True,True,True,True,False,4,2,3,1,1,4,2,14,15,17,Portugais
GP,F,19,U,GT3,True,college,college,services,services,home,mother,1,2,0,False,True,False,False,True,True,True,False,4,3,3,1,1,5,0,10,10,11,Portugais
GP,M,18,U,LE3,True,college,primaire,services,other,course,mother,3,2,1,False,False,False,True,False,False,True,False,4,4,5,4,4,5,4,11,10,11,Portugais
GP,F,17,R,GT3,True,universite,college,other,other,course,mother,1,3,0,False,True,False,True,True,True,True,False,4,3,4,1,3,5,2,11,12,14,Portugais
GP,F,18,U,LE3,True,primaire,primaire,other,at_home,home,mother,1,3,0,False,True,False,False,False,True,False,False,4,4,3,2,3,3,4,11,12,14,Portugais
GP,F,18,R,GT3,True,college,college,other,other,home,mother,1,2,0,True,False,False,False,True,True,False,False,3,2,3,1,1,5,4,11,11,13,Portugais
GP,M,19,U,LE3,False,universite,lycee,services,at_home,reputation,mother,1,2,0,False,True,False,False,True,True,True,False,4,3,1,1,1,1,4,11,13,14,Portugais
GP,M,18,U,GT3,True,college,primaire,other,other,home,mother,1,2,0,False,False,False,True,True,True,True,False,5,2,4,1,2,4,2,16,16,16,Portugais
GP,M,17,R,GT3,True,college,college,other,services,other,mother,2,1,0,False,False,False,False,False,False,False,False,5,2,2,1,1,4,0,9,10,10,Portugais
GP,F,17,U,LE3,True,college,college,services,services,course,father,1,4,0,False,False,False,True,True,True,True,True,3,4,1,1,1,2,2,10,11,12,Portugais
GP,F,20,R,GT3,True,college,primaire,other,other,course,other,2,2,0,False,True,True,True,True,False,True,True,1,2,3,1,2,2,8,10,12,12,Portugais
GP,F,18,U,GT3,True,universite,lycee,services,other,home,father,1,2,0,False,True,False,False,True,True,True,True,3,1,2,1,3,2,2,15,15,15,Portugais
GP,M,18,U,GT3,True,universite,lycee,teacher,other,course,mother,1,2,0,False,True,False,False,False,True,True,False,4,3,2,1,1,3,2,10,10,11,Portugais
GP,M,18,R,GT3,True,lycee,college,other,other,course,mother,1,3,0,False,False,False,True,False,True,False,False,5,3,2,1,1,3,2,10,11,12,Portugais
GP,F,17,U,GT3,True,lycee,lycee,other,other,home,mother,1,3,0,False,False,False,True,False,True,False,False,3,2,3,1,1,4,2,15,12,13,Portugais
GP,F,18,U,GT3,True,college,college,at_home,services,home,mother,1,3,0,False,True,False,True,True,True,True,True,4,3,3,1,1,3,0,11,12,13,Portugais
GP,M,17,U,GT3,True,college,college,other,other,home,father,2,1,0,False,False,False,False,True,False,True,False,4,4,4,2,3,4,8,8,8,9,Portugais
GP,M,18,R,LE3,False,lycee,universite,other,other,reputation,mother,2,2,0,False,True,False,True,True,True,True,False,4,2,5,3,4,1,6,15,16,16,Portugais
GP,M,17,U,GT3,True,lycee,primaire,services,other,other,mother,1,2,0,False,False,False,True,True,True,True,True,5,4,4,3,4,5,0,11,11,14,Portugais
GP,F,18,R,GT3,True,universite,universite,teacher,other,reputation,mother,2,2,0,False,False,False,True,True,True,True,False,4,3,4,2,2,4,8,10,11,12,Portugais
GP,M,18,U,GT3,True,universite,college,health,other,reputation,father,1,2,0,False,True,False,True,True,True,True,True,5,4,5,1,3,5,4,10,12,14,Portugais
GP,F,18,R,GT3,True,college,primaire,other,other,reputation,mother,2,2,0,False,True,False,False,True,False,True,True,4,3,5,1,2,3,12,8,9,10,Portugais
GP,F,19,U,GT3,True,lycee,lycee,other,services,home,other,1,2,0,False,True,False,True,True,True,True,False,4,3,5,3,3,5,16,11,12,12,Portugais
